campaign_id,run_id,drop_idx,v_true_ul,v_est_ul,d_actual_mm
738,11073,18,46.817256913408116,48.40777620733169,9.945556059179982
195,2926,3,55.25251445890698,55.13633368729514,9.978450933307029
50,750,10,54.949344397768485,50.21964739442305,10.315405812065446
54,812,20,49.145912657725,47.589755341614584,10.00176042271626
29,435,23,46.5233734345128,48.36952934878439,9.873108639723073
188,2824,8,49.47356211705769,52.865730828546276,9.713685193750347
896,13441,20,48.48698741537788,49.692872192338264,9.901780016000627
998,14970,23,54.271069291207205,50.63877735111685,10.187923277731647
446,6692,23,47.024837254274416,45.476767124923974,10.061362060673252
312,4684,19,56.42694023498353,57.90583579096705,9.83813328049115
476,7143,22,45.456040796052925,45.170412691067845,9.932693315121087
728,10924,20,53.72331576317016,55.81009003172982,9.883585299897998
11,168,26,55.82007041478326,56.670653192557076,10.027525676146166
441,6618,17,53.82893677033585,55.65002294957862,9.944968435984212
723,10849,0,45.5638442063532,46.23738672703541,9.888732815433734
569,8535,26,46.59233585746618,47.48281211123265,9.984165042926037
826,12394,14,51.15747924101705,50.91650311801912,9.93672599445348
552,8283,20,47.23383873864396,46.75551700441181,10.078078900367935
872,13084,4,48.37045910632673,45.739581697581855,10.232147341768691
58,872,23,49.390868792772466,51.254583653980724,9.962951116748004
525,7875,7,47.22669362782197,45.967519394089344,9.931635502211957
382,5733,14,56.69112731174992,55.36292107709943,10.072448617030197
16,241,1,51.77552144504637,48.47430085612692,10.177008724821674
82,1232,18,47.552545914368885,47.33823120450411,9.995338738349265
335,5027,24,54.48041403433451,50.413047621624386,10.25355486818657
743,11148,21,44.37187030702082,46.53972265183674,9.903014552131795
990,14854,8,49.69400815961783,48.40777620733169,10.234138349190788
257,3857,22,57.55653076871715,56.670653192557076,10.135436544721195
454,6811,2,55.36605725830314,57.90583579096705,9.802034674427276
41,616,14,44.68158399912471,45.44318014908439,10.032402417396549
9,137,15,50.997888666588075,50.78555632468842,9.995365319188739
897,13459,11,48.585694465416786,46.23738672703541,10.174033887046296
518,7773,10,52.72106859493133,50.96501042163603,10.121429466263741
316,4742,29,52.98662049458964,51.86319834503887,10.090051354975781
695,10428,10,43.046969771744784,41.539071221431236,10.145705199464343
55,829,19,47.59291604338235,48.0254676007305,9.88709663397829
149,2235,15,50.307299382367816,49.17343873011821,10.17068177857281
750,11254,14,44.69465989579846,43.846284187064576,10.042895148232494
540,8104,20,50.25050551113567,50.71919889886353,9.958891360794539
457,6855,5,53.48834481654619,50.63877735111685,10.037015956141495
344,5160,2,51.89118079755529,51.07060087930232,10.026052612727325
695,10425,5,41.27356987933232,41.216230149137225,10.068283043478568
578,8674,11,53.17476436340263,50.5006716708999,10.151128232086148
935,14029,14,57.91258197255372,57.90583579096705,10.076613160926696
200,3000,19,47.691240270982554,45.967519394089344,10.129971213348922
850,12750,7,45.61292391397472,43.6885638917904,10.184825890037892
316,4740,19,45.664838256686195,42.60542629590604,10.12737789744562
685,10279,23,53.05878007185232,51.29574648188025,10.0251026967477
3,47,28,54.29287262311515,55.13633368729514,9.902577837919075
375,5625,8,49.98911951546008,52.18324656791131,9.937396815755918
447,6714,22,49.043941196250564,47.834448398042156,10.11628323766245
713,10704,15,49.146986549712366,49.43733855534941,9.961884320617608
899,13494,11,58.249193857135644,56.799385066359285,10.136261044871214
793,11904,28,45.836583445968394,45.170412691067845,10.095839519128038
307,4611,14,49.185803141725316,48.75014029988164,9.929321156843713
764,11469,12,56.151341582420244,55.36292107709943,10.016451910634391
924,13866,9,48.535433915886514,50.21964739442305,9.947884440728085
103,1554,26,54.23637776555746,53.69985227329865,10.044841936801445
403,6054,13,51.51599409880007,54.0951177442319,9.879005721043365
642,9638,13,45.22266329774091,44.67878654743736,10.06962771450261
791,11870,27,50.68448075025611,51.254583653980724,9.935775205997462
571,8570,20,53.97758024394621,53.041862807900806,10.095942112437422
867,13014,1,54.27093282996068,52.04794003235511,10.127028590177597
752,11288,17,51.04013802333237,53.21314963858267,9.910965328975465
919,13792,2,51.396907620963475,50.85786607604633,10.02801550063092
930,13955,21,52.44298184205334,47.246691527928725,10.277470675826345
617,9261,28,49.26855898313407,50.51649433553813,9.97011718841564
766,11499,22,49.59908533556204,47.004342093788374,10.164560199270444
570,8555,10,50.56858676545781,48.94683337897269,10.04048785305277
329,4944,17,54.253265615043325,56.92440200995313,9.859297350528886
748,11228,22,50.63274890587691,48.6708180532675,10.079061842106304
874,13115,21,54.08046001974164,55.21298288905567,9.985318329751728
192,2888,2,51.173698371094424,49.39394709625081,10.125400550176574
780,11707,12,42.875725331163196,45.360027049600475,9.860695762584678
27,411,17,53.53868179267617,54.89935836603868,9.84718850141334
769,11542,8,46.45735659765979,45.2221147990152,10.099752469036174
912,13686,21,57.95148594290543,56.53803861335696,10.045350796625414
505,7581,20,49.055150671672024,48.75014029988164,9.982205972753002
770,11558,27,54.93078444600076,56.670653192557076,9.988308923099533
97,1460,25,53.51228770796151,53.92901207410457,9.93890359303797
4,68,1,42.17350238702827,40.642462617754994,10.094662194118985
609,9142,1,49.59063322776021,46.53972265183674,10.182238804915608
982,14737,2,47.81582166242902,47.589755341614584,10.013842042454618
270,4055,17,38.698102638227596,37.37329576811292,10.0807972857282
770,11558,26,45.67610684985591,45.967519394089344,9.988308923099533
600,9006,13,44.6460816350105,44.80872961654161,9.949713073102929
734,11016,15,51.808819777469246,48.53018974477303,10.231245226450131
644,9666,26,47.389046870376404,47.246691527928725,10.04901947614939
325,4880,14,53.41741114281772,53.92901207410457,10.026698140151854
165,2481,23,51.101098495976935,48.304414442545315,10.089613254573106
723,10854,28,50.731114370758114,49.6470159612804,9.981708705191421
737,11063,24,45.02620822895669,45.967519394089344,9.946421540830615
835,12532,10,46.46354335005483,46.49995644266512,9.989565737203925
173,2603,7,43.668312794445136,44.00176731975243,9.984282437056374
62,938,4,47.6320150527436,47.589755341614584,9.958965733904515
827,12412,8,49.619773825802575,48.53018974477303,10.010405040893415
137,2062,27,51.78854304066211,54.024517976506935,9.955889271332167
597,8960,9,48.804302143141356,48.6708180532675,9.929476918134567
905,13583,29,47.949382098953826,51.6733161870415,9.709314385111712
596,8945,29,54.223714732300834,53.50987655725704,10.050962895298106
114,1715,12,53.67934083728381,55.36292107709943,9.846071802363305
447,6712,2,49.635336787354255,49.413699407572295,10.024622763840293
865,12983,11,43.26265573330714,41.539071221431236,10.256386056636167
984,14766,19,49.56905034047184,48.47430085612692,10.118355134871566
385,5781,2,47.40067130405532,44.41818508106863,10.20963501424981
312,4688,22,50.35534901781314,51.277252642442235,9.920281218363487
525,7882,23,53.900516430217365,51.29574648188025,10.135098544056753
245,3684,23,55.97024586512715,57.49900471378509,9.894853836327492
147,2210,12,60.4779244697226,62.12254246879725,9.928413508711666
849,12744,2,47.9107837564862,48.40777620733169,10.04908941618446
86,1299,0,53.47319180193465,54.89935836603868,9.974533570339974
179,2690,7,51.07510681958061,48.92592188678369,10.138802078575495
632,9488,13,45.48339268451237,42.11220412472228,10.223028488521502
647,9710,13,52.308718599833135,54.391258244136985,9.886619564869658
178,2675,29,49.620153339519675,49.17343873011821,9.975495914320124
574,8618,0,49.39179342295486,48.6708180532675,10.106722568394245
672,10086,16,49.47406702748192,50.30816614150962,9.851960762448979
941,14121,13,55.90529952172749,56.670653192557076,10.01786923697171
397,5964,7,45.384782625883716,47.48281211123265,9.916794026836314
160,2407,27,48.42759516715027,48.072582182985514,9.983919994481397
728,10929,16,48.44480957806338,48.0254676007305,10.001396194252772
610,9156,23,43.95304595662082,45.44318014908439,9.794568148193594
827,12414,8,43.69492979587044,44.80872961654161,9.942483980250996
222,3339,10,55.03913775509762,53.58183066222561,10.160032032331232
660,9907,1,45.15879733494077,44.39162976984621,10.021067976820603
245,3682,2,48.91109029856613,48.75014029988164,9.911642123348237
104,1569,15,46.51599980634071,46.53972265183674,9.962474964751852
246,3697,4,51.18797327237178,50.91650311801912,10.020196327194029
72,1086,21,52.009114120246274,50.18037238520646,10.06621705708007
938,14077,10,50.133537966924465,46.53972265183674,10.213000494753157
667,10012,9,51.58920334527417,55.05853078200474,9.781452565866525
17,261,23,53.65263972721663,55.78754353724145,9.883502346045365
303,4550,24,58.73240096847142,59.01700517663426,9.952249935592448
12,189,19,49.87543404653441,50.85786607604633,10.059490150225319
326,4895,9,50.812362809042064,54.565962366441894,9.787081700231806
758,11375,7,43.64503451782001,41.5071671742687,10.196515994248738
623,9350,2,48.734108103000096,50.71919889886353,9.827699509831188
937,14060,29,51.991531686163015,52.227746207273036,9.897799644411897
222,3338,26,48.00615363144626,49.76987559630583,9.945284790048625
944,14168,17,46.32218338805103,44.6022381005655,10.09690158544051
303,4553,2,54.33461830576405,55.05853078200474,9.901936008812381
983,14752,1,52.7598705251303,51.29574648188025,10.061580266904075
291,4370,19,53.34197614249366,49.17343873011821,10.153868324822655
176,2647,19,47.41510557445711,49.87368295115478,9.881610407467933
161,2421,16,47.76300365915625,45.360027049600475,10.01162324473981
490,7356,1,49.742185915008776,51.29574648188025,10.00882575925224
482,7237,25,50.433511482923116,48.072582182985514,10.1150260016358
250,3757,8,53.449424137744124,52.54520999841435,9.990539058325238
416,6245,27,50.392663849447686,49.95915137131534,9.932135690935237
291,4371,22,42.44983173436543,44.30620651600063,9.903708511924671
685,10280,26,51.1833909095233,52.615254703706356,9.948482361285413
447,6712,21,52.762053181700445,51.07060087930232,10.024622763840293
117,1760,24,55.344065988693345,52.57331906165518,10.141662149576739
209,3142,4,50.158282029482955,49.39394709625081,10.03507835205819
33,500,26,52.05210437976464,49.87368295115478,10.021208138831458
403,6052,8,48.2584227863329,45.44318014908439,10.10675890637424
991,14870,26,47.16258820514753,48.13642358525238,9.94382185568308
549,8242,28,47.04293143682188,47.48281211123265,10.00731116440727
450,6759,10,44.84770798255789,45.111004001590224,10.10688070482611
239,3594,3,57.414891863758264,58.34231011007666,9.946134430057706
644,9666,12,41.6373486358862,40.91828265496647,10.04901947614939
903,13552,7,47.30677247304918,47.33823120450411,9.909510387438832
470,7058,28,49.716725889378736,50.09397864972664,9.963849567562146
826,12398,9,49.307640324881696,52.615254703706356,9.878084328857302
322,4835,23,51.95646615808757,49.17343873011821,10.089660233288372
470,7057,1,47.03970296086899,46.20405848223946,10.084051106366955
774,11619,4,52.37955417162812,54.41340151632175,9.900013680553943
654,9815,10,52.96879141946888,54.71437378758374,9.915179909919196
195,2932,20,51.60370660447397,50.78555632468842,10.026941287437728
365,5483,22,48.06674552236046,47.33823120450411,10.0273657965639
404,6066,13,56.74995600978319,56.177924803385515,9.968510445042828
942,14135,20,48.014384064609715,47.606277649767634,10.094293436758699
111,1673,3,46.690238815386856,47.1666124068007,9.94271473988539
51,771,0,53.148322752402414,56.401363317362524,9.819158239733554
729,10942,23,48.576565942032026,51.277252642442235,9.93751587966696
295,4434,12,49.759690444197865,50.413047621624386,9.96817743944121
988,14828,3,50.92427563771187,50.18037238520646,10.06773150123143
699,10493,15,51.797103764130405,51.277252642442235,9.97897509402306
452,6788,8,48.07297147142857,46.21962588725761,10.058008839407774
930,13958,9,40.023320655543216,39.5633737603631,10.0592084328584
755,11332,16,51.47049821028268,50.30816614150962,10.153247195453115
356,5347,23,52.41113329406315,55.50853990821163,9.863557734860033
155,2332,27,43.887802003768876,45.690050209253094,9.859823076130153
857,12864,3,46.79255883925058,47.3890960617658,9.97914547093248
138,2077,14,48.569486376978446,47.97414006578026,10.138658128250766
235,3533,3,51.89543833206064,53.21314963858267,9.902237011908454
21,324,12,48.02677198276774,50.18037238520646,9.884313149689833
580,8706,22,47.36399548761523,49.692872192338264,9.911406547422416
962,14437,1,50.91957233299562,52.615254703706356,9.943915974919134
386,5795,24,46.63788320117941,49.60859939143891,9.954462369314674
121,1820,7,47.08218519889493,46.82938814676364,10.012702094941021
461,6924,0,48.910066533239856,47.33823120450411,10.141517520856063
689,10343,29,52.28328544005959,49.817624114570606,10.232735349133197
203,3052,27,48.46216072087321,46.46535826220746,10.062241917710953
699,10493,1,51.08810905226902,50.91650311801912,9.97897509402306
599,8990,23,51.20554893326666,52.40281113290192,10.009115241696662
40,605,17,49.418486632192945,50.30816614150962,9.974818599420255
362,5438,1,51.94382606583064,53.020115426946624,9.978780000586466
664,9965,26,50.88523110136363,53.92901207410457,9.890501142155571
916,13749,2,51.07217986190376,49.17343873011821,10.130568243131856
296,4449,0,51.645864507349174,54.0951177442319,9.849953346622193
25,380,13,51.504260065234305,49.17343873011821,10.149376120575385
363,5450,14,42.44932988471841,43.311579330932034,9.981301181416962
65,983,9,52.51529633198186,53.75798996468815,9.993291628593294
781,11724,25,47.80919769220721,48.22782183349775,9.980544773442064
363,5452,16,50.192016255794606,49.87368295115478,10.032888155933426
981,14721,0,50.39565222177818,49.60859939143891,10.083421595431266
401,6020,18,48.96923456198457,50.413047621624386,9.908711374871947
973,14601,16,56.23130802019464,58.54215799596886,9.891778855664642
684,10267,11,47.53370146793744,47.589755341614584,9.96196486261862
494,7419,21,56.893684062553156,57.66688491366387,9.937882168271614
570,8558,2,44.882783335642536,41.89005174187511,10.181445803379264
344,5166,23,49.840361262915316,50.63877735111685,9.871679488066253
44,669,19,53.038267772023595,52.865730828546276,10.038873172373155
21,322,22,55.69942836748109,55.36292107709943,10.054202790707858
523,7850,15,47.53703617456482,48.75014029988164,10.00465310627271
290,4356,26,49.384136950832136,48.156089834601545,10.100473066286522
700,10507,6,51.18096137576366,49.54785417444507,10.145866428748848
614,9216,19,48.406224277427256,49.39394709625081,9.962847159095173
383,5751,15,52.140810141635065,53.020115426946624,9.957475073466561
516,7746,0,43.84348663345709,43.242903477985436,10.05612247424126
515,7730,29,50.00294798269348,47.606277649767634,10.041197097620495
506,7595,29,46.78911494705941,46.75551700441181,10.020276595935574
563,8454,15,48.950722878737885,49.17343873011821,9.868182408208657
214,3218,5,50.052212361988964,49.413699407572295,9.973056897058218
345,5180,13,54.88987569369968,58.130567115586565,9.808121820377638
200,3008,4,52.59516638084079,50.51649433553813,10.15920277856578
389,5841,27,51.0868275173897,55.36292107709943,9.871271618366746
431,6472,10,45.850248607462106,46.53972265183674,9.994934192934874
697,10460,19,56.62397124172612,59.41231732638136,9.84266251278027
277,4160,29,51.22599753873115,52.865730828546276,9.909699824040784
848,12729,24,48.37205303315121,45.967519394089344,10.125613025749274
458,6875,23,50.18323631244078,52.49808894801558,9.937750827988475
349,5244,27,50.945783040306345,53.75798996468815,9.946771457040494
101,1522,15,51.18355889328392,48.65461425202893,10.188534183407572
378,5676,11,54.02233251873813,56.92440200995313,9.903189306595442
794,11919,13,45.0861475617834,41.76455422940461,10.16463653174676
108,1629,16,42.348462575828414,42.60542629590604,10.054277741699833
221,3321,23,45.953633435930314,44.77258382940327,10.058494156810898
233,3500,18,43.604928509941956,42.52805568595667,10.111136248486718
144,2165,28,49.413133215991216,47.1666124068007,10.09512633208041
931,13970,26,52.201099223443464,51.29574648188025,10.128306304254929
911,13671,6,51.70619428541058,53.92901207410457,9.965445043890075
838,12575,18,56.788665112525855,56.26043826605269,9.974134010642027
664,9968,13,52.22381682851308,49.60859939143891,10.13614587698489
569,8540,17,44.074577062581234,42.60542629590604,10.023387676687872
598,8979,18,50.539580796814505,50.09397864972664,9.914578758380948
923,13854,17,51.56651043601151,52.227746207273036,9.977834813859664
646,9699,26,47.109686213059895,47.246691527928725,9.968891673756447
488,7327,23,54.532387827706486,51.254583653980724,10.215994355064
460,6909,4,46.58717157490972,47.71293842639498,9.850372039548736
887,13310,2,48.81045229014943,50.78555632468842,9.889648086201767
500,7507,1,57.262827667121186,57.66688491366387,9.990764452600432
843,12651,12,56.72409175111161,54.41340151632175,10.10689071079902
109,1644,6,47.172067843054386,48.47430085612692,9.919448055329205
860,12906,15,47.07572950854546,51.655791888235235,9.761716295158504
543,8151,9,48.52167716858515,47.1666124068007,10.068793515336624
175,2631,3,53.87332189441042,53.58183066222561,10.096508458700985
448,6729,2,47.8445261175837,49.6470159612804,9.888484052837665
707,10610,19,46.78748345399208,46.23738672703541,10.05108249643986
965,14482,4,48.434429140063166,48.713876869456904,9.906607663781195
694,10416,6,54.35785623256272,55.96502233399644,10.013484769160204
872,13086,16,46.746409207019326,48.072582182985514,9.963120699969233
642,9639,14,43.502657035734465,40.580515524217496,10.28432520471687
319,4790,18,44.31484539539673,43.42378543929016,10.016584659202055
534,8017,13,48.82294249389582,48.47430085612692,9.993907884551264
213,3204,16,51.24259043220382,52.04794003235511,10.030790311714664
606,9096,29,51.16567028691662,50.30816614150962,10.0507407685352
133,2004,23,45.47138474144708,46.49995644266512,9.934000932433536
28,427,3,50.018691376070386,49.17343873011821,10.037781778086115
908,13629,5,47.45656192739912,48.92592188678369,10.00536004630337
799,11994,29,44.644496905160075,44.30620651600063,9.988427284760473
675,10133,2,54.128604331937474,53.21314963858267,10.015965591217448
950,14258,9,47.296636784990376,48.072582182985514,9.980589584115581
60,908,24,46.77185578432017,50.09397864972664,9.863358765011219
223,3350,7,50.51286979242886,50.30816614150962,10.05197662265934
258,3876,21,51.738303613578175,51.47807716396567,10.148225589020479
244,3668,11,48.504737091415734,46.53972265183674,10.124806199238508
784,11767,13,49.231259068768146,51.694674680648525,9.829284626777918
409,6144,1,43.019699830746234,46.585908281269475,9.844792084526471
389,5843,7,49.474575964476514,51.90468890174873,9.91183838695296
650,9757,11,45.1381443399707,45.023011170754174,10.00128721660292
393,5901,20,55.85832740417127,57.14057039470631,9.932009449255348
199,2994,16,50.30254527990768,50.78555632468842,10.019588305298756
788,11825,21,50.22273525427024,51.277252642442235,9.904129229383374
763,11453,25,50.49572220308289,48.304414442545315,10.191425016887678
726,10898,26,52.142712140628106,51.655791888235235,10.026195597168071
397,5964,13,46.544884834591485,48.94683337897269,9.916794026836314
532,7986,1,52.03668545644425,51.02386146712177,10.054674048820706
847,12713,1,46.911054209924295,47.589755341614584,9.950217126618325
103,1553,17,51.74012571481739,52.40281113290192,9.909254841212359
266,3998,24,49.247513581955815,45.967519394089344,10.171318326789669
630,9455,4,49.68256218367056,48.304414442545315,10.048670174095266
93,1402,11,46.37283489377521,44.41818508106863,10.078328807948647
320,4807,28,48.78079890204758,50.71919889886353,9.938426314171302
340,5106,29,49.703276617244256,46.93863239860943,10.209475984978129
76,1148,27,52.66529104651332,49.87368295115478,10.204506590891432
745,11182,11,49.56372970125655,51.254583653980724,9.97966393079194
736,11045,17,46.35702971168435,46.4080996632766,9.975511012403635
138,2076,29,51.679640243156896,52.18324656791131,10.017555474093413
398,5978,8,57.32684567420827,59.07956736772963,9.982927786604494
122,1838,17,55.614237217453486,54.41340151632175,10.026958496200386
342,5135,21,54.10560005690773,53.541963230332655,10.121869458876112
133,2001,17,59.366091262753564,58.54215799596886,9.978948015923056
349,5240,23,49.58733728644117,47.079589158641085,10.128431896560233
122,1835,10,52.00268702564875,54.565962366441894,9.93985003921089
563,8453,3,47.84563754898515,48.94683337897269,9.919248569608481
30,456,1,52.81488338519713,49.17343873011821,10.290243171742706
788,11829,10,48.60336208145999,51.07060087930232,9.82599029438551
93,1403,21,58.59524858996116,58.130567115586565,10.004223024044594
521,7822,2,58.403259558787994,54.89935836603868,10.255173781307487
644,9665,13,52.87171028794544,54.71437378758374,9.97390101354622
867,13014,7,57.18147608092375,56.799385066359285,10.127028590177597
636,9545,2,52.12506057679569,52.10841400775863,9.950037640818266
738,11075,23,54.280314731189335,53.21314963858267,10.07355821387562
446,6695,17,56.63030839880146,56.26043826605269,10.034319627780423
706,10599,21,50.2086793726251,52.227746207273036,9.846729160233357
92,1387,10,55.25074718408548,56.53803861335696,9.76486414918525
694,10419,29,46.35421891627627,42.928601355811686,10.118001088170313
376,5646,4,46.84817445881598,45.967519394089344,10.03751826717703
60,909,21,50.846754750058054,53.21314963858267,9.916612941896823
466,6995,9,53.27149664417178,49.413699407572295,10.134005228290798
941,14121,26,48.2285467575748,46.88075492991767,10.01786923697171
463,6950,17,47.78256746687808,47.48281211123265,10.016183536662833
150,2255,8,45.98909450512558,45.170412691067845,10.055800534040584
783,11754,13,42.01074047766553,40.580515524217496,10.103468555153025
847,12710,19,45.12594108058939,44.41818508106863,10.03920427967829
45,683,9,49.05157273611713,49.87368295115478,9.955782785009704
342,5138,22,49.76599015662467,49.940428391608386,10.042282777601232
192,2885,11,52.11611307924141,51.47807716396567,10.03502799339536
166,2495,11,49.76289327871868,49.87368295115478,10.04071725071813
871,13074,15,44.23798403458595,41.55779938671352,10.128381135975289
727,10912,13,42.38009654953136,42.16007703123512,10.014486176811438
550,8258,22,51.48183040049057,53.041862807900806,10.041099219620563
490,7355,14,48.93826571249207,53.020115426946624,9.767978240137532
82,1237,10,56.15187184991325,55.96502233399644,9.922215093712278
814,12217,26,48.14618461765374,44.30620651600063,10.19126419839971
633,9503,10,50.79930695555825,51.29574648188025,9.9438154877646
937,14062,27,48.59902014121762,48.53018974477303,9.9625291171595
591,8874,14,45.94407266561322,44.89020001409446,10.012847337600908
806,12097,22,47.39679704307276,49.17343873011821,9.797732902430457
29,440,8,48.21263438326625,48.304414442545315,9.959523475733908
364,5468,17,49.51497489095911,52.227746207273036,9.826385391026523
44,668,0,51.69314610636405,55.921265477234265,9.846728127056988
441,6623,27,54.84601041553022,55.65002294957862,9.902201789374727
366,5499,8,48.98048131598751,49.95915137131534,9.968860303615022
100,1509,13,50.96622826026283,50.51649433553813,10.044307503826557
302,4538,4,50.70328950578832,53.041862807900806,9.991083275124597
528,7928,2,50.44751269218543,48.40777620733169,10.088901176567976
99,1494,23,54.07253326681658,55.36292107709943,9.87878378662012
253,3804,17,57.87197836055722,60.77668932236024,9.874346335934343
59,893,16,54.863658274216476,55.05853078200474,9.939907278530965
813,12203,6,48.71052741763745,50.09397864972664,9.880369249900863
251,3774,8,56.49099811579281,53.69985227329865,10.251453954223638
50,759,18,46.66155681868659,50.413047621624386,9.849850250308561
900,13508,17,49.71279760252429,52.40281113290192,9.859208108965205
178,2679,21,43.92785359081844,42.542832633595886,10.16714591935137
545,8183,10,42.836579600726616,42.750178470067844,10.058719923190854
731,10970,18,46.993603025518915,45.967519394089344,10.016223744977946
173,2604,17,53.683097642475374,52.865730828546276,10.056960094376077
754,11318,5,50.87639908359589,53.041862807900806,9.889618578561102
662,9935,29,52.3847274761834,53.541963230332655,10.03677217769307
944,14168,16,50.522833209758815,50.63877735111685,10.09690158544051
762,11439,15,41.228677888772665,42.928601355811686,10.004611356714701
618,9278,24,44.13154932897419,40.642462617754994,10.176256561704646
593,8902,7,51.185136395471964,52.30612700392208,9.87249036023622
875,13132,6,42.64965553310111,46.49995644266512,9.711566448069613
752,11288,8,45.98589660926079,47.97414006578026,9.910965328975465
827,12412,28,48.174997804860865,48.22782183349775,10.010405040893415
891,13372,28,53.34336838041429,55.921265477234265,9.892113731289145
475,7131,17,56.338860372733805,56.53803861335696,10.004932884251886
570,8555,1,48.328904787852935,47.71293842639498,10.04048785305277
185,2783,0,50.633081581166635,54.41340151632175,9.796506768147712
66,995,26,49.20064213752697,50.85786607604633,9.978857490146998
272,4088,28,53.152579370125956,52.227746207273036,9.953300067415483
943,14152,4,47.85488909392691,46.81352632410966,10.007390971033269
513,7704,21,48.18033807196999,46.704952282402196,9.95328264737514
23,352,5,49.37603979274058,51.72128027697718,9.996298556140443
410,6157,28,49.79656186478655,52.49808894801558,9.906123352930406
830,12458,17,44.12015332322481,47.079589158641085,9.916011639922411
156,2348,20,49.184036944452174,49.6470159612804,9.985407149655
285,4283,29,57.364476091037965,57.90583579096705,10.07270438608723
403,6050,13,52.63126851155626,50.413047621624386,10.170434560223043
734,11015,6,44.393351025891874,43.034336779674426,10.125872225489173
933,14003,6,54.410723746032076,52.48086893209731,10.145550338006796
986,14798,2,52.34522666325341,51.29574648188025,10.019724616026348
462,6935,10,48.73546194139065,48.072582182985514,10.088551876151248
504,7569,18,57.0505484909868,54.565962366441894,10.02962175949432
259,3890,17,55.67348205162818,55.05853078200474,10.088566594503085
505,7583,16,48.749200411811465,46.704952282402196,10.055116073104958
127,1913,24,54.90362328446024,55.78754353724145,10.023793530429202
251,3773,26,46.58165857141232,50.18037238520646,9.884225377511514
358,5376,22,55.020521401359005,55.21298288905567,9.938463010692598
898,13476,14,49.489211151949654,48.47430085612692,9.954334567909518
593,8902,29,50.89879611995131,51.47807716396567,9.87249036023622
472,7087,25,48.41438025989502,50.30816614150962,9.862914690375083
762,11439,17,50.58100670865274,48.75014029988164,10.004611356714701
490,7357,13,45.33194935196022,45.690050209253094,9.88477809168101
238,3579,25,46.57814872570107,46.81352632410966,10.106834407416288
23,351,6,40.04851762898083,38.407034088687524,10.192743978251396
278,4179,22,51.78969238557582,51.6733161870415,10.035176775862782
332,4985,28,47.48731420120285,51.07060087930232,9.834383418669338
449,6740,24,46.20127418717396,46.23738672703541,10.004019824246912
551,8273,9,49.318732043025406,49.413699407572295,10.0680485508992
834,12516,18,48.15075613769624,46.190301815453424,10.114549470545855
447,6712,8,47.157173984554035,45.967519394089344,10.024622763840293
136,2045,22,50.94882528253622,49.39394709625081,10.107119327365009
620,9305,0,52.28674086412608,53.21314963858267,10.099177991681241
835,12531,1,49.05582784031274,50.021238130626976,9.959674310886456
481,7224,29,44.35220711995253,47.589755341614584,9.830447342433775
702,10536,29,54.31951082793059,54.71437378758374,9.99931613305886
786,11798,27,51.53738767343354,52.04794003235511,10.064116216359078
421,6322,2,49.30872668755151,49.17343873011821,9.957231554055543
626,9399,8,48.007899454073055,44.96096752605991,10.08827370635213
45,682,15,50.35582006648646,50.85786607604633,10.058436727110985
565,8482,9,49.84134415684407,48.96448672096862,10.024858549268428
650,9756,11,52.34574153900501,52.10841400775863,9.945336363987927
814,12217,22,50.75926941114292,48.94683337897269,10.19126419839971
673,10101,14,52.10675632094812,55.921265477234265,9.811968404095149
221,3322,12,41.732895286273994,43.6885638917904,9.810747041553515
694,10417,14,46.135426084178484,47.44388113849758,9.85790498661447
826,12397,27,55.18597616427158,53.58183066222561,10.168111736725853
601,9020,8,48.512892822070256,48.072582182985514,10.013525614125303
862,12935,28,46.44422800979615,48.22782183349775,9.981961119988762
934,14017,11,45.59195187039333,44.13601640845506,10.169222609233195
169,2544,1,56.682404414975466,57.16391530946389,9.990020062138735
657,9863,6,50.609526904076496,51.02386146712177,10.00364325879311
433,6503,3,50.93542266340282,51.108618694774066,9.988557403649818
636,9546,12,48.46639510164061,47.004342093788374,9.960538979016018
543,8154,3,42.96129681049875,42.60542629590604,10.024723163056693
788,11826,8,53.123436859248564,52.57331906165518,10.133686217221909
654,9817,18,54.237435234223184,54.71437378758374,9.949804804493995
94,1417,18,49.968028516068436,46.81352632410966,10.17772717828745
948,14228,7,57.552373666158914,53.75798996468815,10.200900622429147
309,4643,20,54.228922557672604,54.735246513879986,9.983923544318005
546,8197,2,45.18999364418088,42.834487238473216,10.083554249543333
634,9516,16,51.9742551496159,52.04794003235511,9.966484460518247
335,5031,28,52.58126548033415,56.53803861335696,9.78807380113928
408,6129,9,50.751345053281185,50.51649433553813,9.999710783312436
462,6936,9,47.73292664929429,45.72516038974348,10.109651069326324
382,5738,12,49.80774990000675,48.53018974477303,10.135290593626147
336,5048,11,47.40004279783003,45.2221147990152,10.245580224565684
651,9772,14,52.41170253587397,53.75798996468815,9.884307219141682
760,11408,14,51.37773599360794,52.68454607501718,9.934413976143224
852,12786,10,52.41484767821373,49.817624114570606,10.14013941219081
266,3999,20,49.28105774796549,49.413699407572295,9.968570792176271
62,938,23,50.57140352881693,49.692872192338264,9.958965733904515
690,10356,8,50.51232502131732,50.30816614150962,10.043291790626222
259,3894,2,47.07755442892096,46.704952282402196,10.105658577962659
141,2124,21,49.51429613321438,49.39394709625081,9.981369375312385
961,14424,20,45.21956325673711,47.48281211123265,9.990810010205221
